City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
281,Beboto,TD,2022-04-21 20:59:11,8.2668,16.939,83.64,52,100,6.89
282,Saint-Francois,FR,2022-04-21 20:59:12,46.4154,3.9054,51.24,82,0,2.3
283,Husavik,IS,2022-04-21 20:59:12,66.0449,-17.3389,45.63,82,1,6.31
284,Jaisalmer,IN,2022-04-21 20:59:12,26.9147,70.9181,84.09,16,7,12.82
285,Aranos,NA,2022-04-21 20:59:13,-24.1333,19.1167,65.44,40,99,9.33
286,Shimoda,JP,2022-04-21 20:59:13,34.6667,138.95,66.06,93,68,15.32
287,Ilheus,BR,2022-04-21 20:59:13,-14.7889,-39.0494,82.22,74,75,13.8
288,Rimbey,CA,2022-04-21 20:59:14,52.6334,-114.2353,37.62,75,73,16.96
289,Bayji,IQ,2022-04-21 20:59:14,34.9311,43.487,68.97,22,0,10.0
290,Payo,ID,2022-04-21 20:59:14,-3.7508,103.6372,72.84,98,100,1.05
291,Nha Trang,VN,2022-04-21 20:58:41,12.25,109.1833,75.2,92,100,4.79
292,Altay,CN,2022-04-21 20:59:15,47.8667,88.1167,47.41,70,100,3.76
293,Touros,BR,2022-04-21 20:59:15,-5.1989,-35.4608,80.35,79,74,11.07
294,Isla Vista,US,2022-04-21 20:59:15,34.4133,-119.861,71.29,68,45,10.0
295,Sibi,PK,2022-04-21 20:59:16,29.5448,67.8764,84.15,10,0,5.26
296,Celestun,MX,2022-04-21 20:59:16,20.8667,-90.4,85.26,64,49,21.7
297,Kamaishi,JP,2022-04-21 20:59:16,39.2667,141.8833,52.25,99,100,1.05
298,Clyde River,CA,2022-04-21 20:59:16,70.4692,-68.5914,3.43,78,100,12.66
299,Port Hedland,AU,2022-04-21 20:59:17,-20.3167,118.5667,73.45,33,77,6.91
300,Kruisfontein,ZA,2022-04-21 20:59:17,-34.0033,24.7314,60.89,88,5,6.55
301,Henties Bay,NA,2022-04-21 20:59:17,-22.116,14.2845,67.69,69,0,3.0
302,Makubetsu,JP,2022-04-21 20:59:18,45.3714,141.8211,52.16,65,93,25.01
303,Sokolovyy,RU,2022-04-21 20:59:18,51.5686,45.8331,48.7,80,73,8.41
304,Iquique,CL,2022-04-21 20:59:18,-20.2208,-70.1431,69.84,82,33,7.7
305,Chara,RU,2022-04-21 20:59:19,56.9064,118.2631,20.52,84,100,6.35
306,Mount Isa,AU,2022-04-21 20:59:19,-20.7333,139.5,71.37,30,100,5.75
307,Lata,PT,2022-04-21 20:59:19,40.1629,-8.3327,52.07,83,100,8.7
308,Peniche,PT,2022-04-21 20:59:20,39.3558,-9.3811,56.1,91,100,14.76
309,Khandyga,RU,2022-04-21 20:59:20,62.6667,135.6,16.03,94,99,1.5
310,Kosh-Agach,RU,2022-04-21 20:59:20,50.0,88.6667,38.66,65,99,8.32
311,La Ronge,CA,2022-04-21 20:59:21,55.1001,-105.2842,43.02,30,75,9.22
312,Colonia,DE,2022-04-21 20:59:21,50.9333,6.95,56.91,61,0,4.61
313,Kijini,TZ,2022-04-21 20:59:21,-5.85,39.3167,78.94,84,99,8.84
314,Sisimiut,GL,2022-04-21 20:59:22,66.9395,-53.6735,34.68,82,100,29.06
315,Flin Flon,CA,2022-04-21 20:58:36,54.7682,-101.865,39.04,35,40,8.05
316,Nyurba,RU,2022-04-21 20:59:22,63.2842,118.3319,18.25,97,99,3.04
317,Ondo,NG,2022-04-21 20:59:22,7.1,4.8333,75.47,91,98,1.36
318,Saldanha,ZA,2022-04-21 20:59:23,-33.0117,17.9442,59.05,92,0,13.11
319,Lagoa,PT,2022-04-21 20:59:23,39.05,-27.9833,56.34,66,100,22.03
320,Dandong,CN,2022-04-21 20:59:23,40.1292,124.3947,52.05,95,100,5.91
321,Srednekolymsk,RU,2022-04-21 20:56:48,67.45,153.6833,17.55,94,98,4.05
322,Urumqi,CN,2022-04-21 20:59:24,43.801,87.6005,54.55,28,0,2.24
323,High Level,CA,2022-04-21 20:59:24,58.5169,-117.136,39.31,41,75,0.0
324,Trelew,AR,2022-04-21 20:59:24,-43.249,-65.3051,58.46,61,100,18.54
325,Zelenoborskiy,RU,2022-04-21 20:59:25,66.845,32.3622,34.23,100,100,1.41
326,Harper,LR,2022-04-21 20:59:25,4.375,-7.7169,80.4,84,100,8.43
327,Tamandare,BR,2022-04-21 20:59:25,-8.7597,-35.1047,78.94,80,80,5.44
328,Gamba,GA,2022-04-21 21:00:25,-2.65,10.0,78.24,91,100,2.53
329,Kropotkin,RU,2022-04-21 21:00:26,45.4375,40.5756,45.43,92,34,8.97
330,Namatanai,PG,2022-04-21 21:00:26,-3.6667,152.4333,81.64,75,84,8.41
331,Ketchikan,US,2022-04-21 21:00:26,55.3422,-131.6461,53.01,46,88,3.42
332,Zhangjiakou,CN,2022-04-21 21:00:27,40.81,114.8794,41.9,57,0,5.99
333,Huarmey,PE,2022-04-21 21:00:27,-10.0681,-78.1522,72.59,74,77,13.02
334,Valparaiso,CL,2022-04-21 20:56:40,-33.0393,-71.6273,73.63,48,0,10.36
335,Kayanza,BI,2022-04-21 21:00:28,-3.0667,29.6667,57.85,95,100,1.43
336,Muros,ES,2022-04-21 21:00:28,42.7762,-9.0603,50.68,93,100,12.97
337,Belfast,GB,2022-04-21 21:00:28,54.5833,-5.9333,53.42,64,11,8.05
338,San Joaquin,US,2022-04-21 21:00:29,37.9333,-121.3011,65.32,67,40,0.0
339,Gladstone,AU,2022-04-21 20:58:39,-23.85,151.25,71.53,78,100,8.05
340,Recreio,BR,2022-04-21 21:00:29,-21.525,-42.4692,72.05,79,0,3.62
341,Varkaus,FI,2022-04-21 21:00:29,62.3153,27.873,34.3,91,10,2.8
342,Provideniya,RU,2022-04-21 21:00:30,64.3833,-173.3,33.91,69,0,18.01
343,Kokopo,PG,2022-04-21 21:00:30,-4.352,152.2633,77.86,83,45,1.86
344,Bengkulu,ID,2022-04-21 21:00:31,-3.8004,102.2655,76.62,85,100,6.58
345,Jacareacanga,BR,2022-04-21 21:00:31,-6.2222,-57.7528,77.0,94,94,2.1
346,Pula,HR,2022-04-21 20:56:25,44.8683,13.8481,54.16,87,100,13.8
347,Hobyo,SO,2022-04-21 21:00:32,5.3505,48.5268,82.98,72,59,13.31
348,Novoanninskiy,RU,2022-04-21 21:00:32,50.5287,42.6747,50.56,59,78,5.46
349,Awjilah,LY,2022-04-21 21:00:32,29.1081,21.2869,73.63,18,84,12.19
350,Carlsbad,US,2022-04-21 21:00:08,33.1581,-117.3506,76.84,65,0,11.01
351,Erzin,TR,2022-04-21 21:00:33,36.9559,36.2,55.24,80,8,2.15
352,Ilinden,MK,2022-04-21 21:00:33,41.9961,21.5822,44.65,93,40,1.14
353,Salt,JO,2022-04-21 21:00:33,32.0392,35.7272,57.29,42,25,3.6
354,Labytnangi,RU,2022-04-21 21:00:34,66.6572,66.4183,-2.02,90,53,7.0
355,Saint Anthony,US,2022-04-21 21:00:34,45.0205,-93.218,56.82,50,10,7.0
356,Berlevag,NO,2022-04-21 21:00:35,70.8578,29.0864,37.35,87,75,16.11
357,Sebrovo,RU,2022-04-21 21:00:35,50.0981,43.2976,50.76,57,98,4.18
358,Tomatlan,MX,2022-04-21 21:00:35,19.9333,-105.25,89.69,36,0,9.95
359,Ewa Beach,US,2022-04-21 20:57:37,21.3156,-158.0072,78.44,70,75,15.01
360,Sola,VU,2022-04-21 21:00:36,-13.8833,167.55,82.89,72,40,10.36
361,Port-Gentil,GA,2022-04-21 21:00:36,-0.7193,8.7815,81.55,82,100,10.65
362,Alice Springs,AU,2022-04-21 20:56:43,-23.7,133.8833,47.75,57,3,0.0
363,Muravlenko,RU,2022-04-21 21:00:37,63.7898,74.523,6.89,96,93,8.59
364,Hamilton,US,2022-04-21 21:00:02,39.1834,-84.5333,66.25,85,100,5.75
365,Novyy Urengoy,RU,2022-04-21 21:00:37,66.0833,76.6333,-10.01,100,85,5.03
366,Ust-Ilimsk,RU,2022-04-21 21:00:37,58.0006,102.6619,24.57,95,96,3.53
367,Pitimbu,BR,2022-04-21 21:00:38,-7.4706,-34.8086,79.27,75,100,8.84
368,Enshi,CN,2022-04-21 21:00:38,30.3,109.4833,62.94,86,100,1.61
369,Irati,BR,2022-04-21 20:56:31,-25.4672,-50.6511,61.7,96,71,2.75
370,Yamethin,MM,2022-04-21 21:00:38,20.4333,96.15,78.42,54,4,5.5
371,Atar,MR,2022-04-21 21:00:39,20.5169,-13.0499,80.08,10,24,10.47
372,Bonavista,CA,2022-04-21 21:00:39,48.6499,-53.1147,34.2,73,19,19.69
373,Port Augusta,AU,2022-04-21 20:59:36,-32.5,137.7667,56.73,61,0,5.59
374,Kultuk,RU,2022-04-21 21:00:40,51.7208,103.6956,30.63,82,84,2.33
375,Volgo-Kaspiyskiy,RU,2022-04-21 21:00:40,46.2031,47.9187,55.38,58,0,4.47
376,Gariaband,IN,2022-04-21 21:01:41,20.635,82.0614,85.66,42,53,10.31
377,Souillac,MU,2022-04-21 21:01:41,-20.5167,57.5167,77.38,88,75,4.61
378,Florianopolis,BR,2022-04-21 21:01:41,-27.6146,-48.5012,70.7,79,78,1.01
379,Ancud,CL,2022-04-21 21:01:41,-41.8697,-73.8203,50.23,78,87,9.98
380,Balkanabat,TM,2022-04-21 21:01:42,39.5108,54.3671,66.07,58,99,2.98
381,Angoram,PG,2022-04-21 21:01:42,-4.0625,144.0661,74.28,99,69,0.96
382,Pevek,RU,2022-04-21 21:01:43,69.7008,170.3133,15.42,92,27,9.46
383,Kysyl-Syr,RU,2022-04-21 21:00:51,63.8986,122.7617,17.04,98,98,2.68
384,Eldama Ravine,KE,2022-04-21 21:01:43,0.0516,35.7308,57.52,90,100,2.37
385,Betsiamites,CA,2022-04-21 21:01:43,48.9413,-68.646,38.46,81,100,9.73
386,Abha,SA,2022-04-21 21:01:44,18.2164,42.5053,65.64,50,94,7.87
387,Tpig,RU,2022-04-21 21:01:44,41.7801,47.589,42.17,77,4,5.79
388,San Cristobal,VE,2022-04-21 20:59:03,7.7669,-72.225,75.38,58,76,2.48
389,Nikki,BJ,2022-04-21 21:01:44,9.9401,3.2108,78.67,74,79,1.88
390,Bubaque,GW,2022-04-21 20:57:56,11.2833,-15.8333,76.1,77,34,16.84
391,Kiruna,SE,2022-04-21 21:01:45,67.8557,20.2251,34.72,80,17,5.75
392,Vorotynets,RU,2022-04-21 21:01:45,56.0603,45.8633,36.18,88,100,7.4
393,Dakar,SN,2022-04-21 20:58:49,14.6937,-17.4441,72.48,88,0,16.11
394,Rio Grande,BR,2022-04-21 20:56:53,-32.035,-52.0986,77.11,71,25,8.1
395,El Alto,PE,2022-04-21 21:01:46,-4.2714,-81.2147,71.19,74,33,20.6
396,Krasnoselkup,RU,2022-04-21 21:01:46,65.7,82.4667,-7.26,100,81,3.44
397,Villamontes,BO,2022-04-21 21:01:46,-21.25,-63.5,81.23,62,100,1.23
398,Tateyama,JP,2022-04-21 21:01:47,34.9833,139.8667,60.73,88,75,2.3
399,Snasa,NO,2022-04-21 21:01:47,64.2457,12.3778,40.41,98,78,2.26
400,Ugoofaaru,MV,2022-04-21 21:01:47,5.6667,73.0,83.17,72,100,1.74
401,Bac Lieu,VN,2022-04-21 21:01:47,9.285,105.7244,81.88,79,25,10.83
402,Porto Nacional,BR,2022-04-21 21:01:55,-10.7081,-48.4172,77.74,83,1,1.57
403,Fairbanks,US,2022-04-21 21:01:56,64.8378,-147.7164,45.25,39,48,4.0
404,Filingue,NE,2022-04-21 20:58:23,14.3521,3.3168,89.47,9,15,3.31
405,Kyakhta,RU,2022-04-21 21:01:56,50.3508,106.4494,30.94,57,82,2.71
406,Mao,ES,2022-04-21 21:01:56,39.8885,4.2658,55.96,94,75,9.22
407,Moose Factory,CA,2022-04-21 21:01:57,51.2585,-80.6094,39.18,81,100,12.66
408,Troitskoye,RU,2022-04-21 21:01:57,52.9821,84.6757,40.42,93,100,10.67
409,Meulaboh,ID,2022-04-21 21:01:57,4.1363,96.1285,77.61,87,100,3.31
410,Oistins,BB,2022-04-21 21:01:58,13.0667,-59.5333,78.48,67,96,15.99
411,Tomball,US,2022-04-21 21:00:00,30.0972,-95.6161,86.58,64,43,4.0
412,Matara,LK,2022-04-21 21:01:58,5.9485,80.5353,77.47,90,47,3.89
413,Nizwa,OM,2022-04-21 20:58:15,22.9333,57.5333,78.85,20,0,3.8
414,Torrington,US,2022-04-21 21:01:58,41.8007,-73.1212,56.55,51,100,8.01
415,Ayagoz,KZ,2022-04-21 21:01:59,47.9714,80.4392,54.86,35,100,14.32
416,Skibbereen,IE,2022-04-21 21:01:59,51.55,-9.2667,53.11,88,64,14.72
417,Tilichiki,RU,2022-04-21 21:01:59,60.4667,166.1,15.64,90,100,7.2
418,Kastrakion,GR,2022-04-21 21:02:00,39.7156,21.6181,58.26,91,30,1.72
419,Assen,NL,2022-04-21 21:03:00,52.9967,6.5625,55.85,66,100,12.66
420,Skole,UA,2022-04-21 21:03:00,49.0372,23.5135,40.71,98,100,4.23
421,Madawaska,US,2022-04-21 21:03:01,47.3561,-68.3288,49.08,35,75,15.01
422,Darnah,LY,2022-04-21 21:03:01,32.767,22.6367,62.62,68,69,19.77
423,Kieta,PG,2022-04-21 21:03:01,-6.2167,155.6333,80.74,82,83,0.83
424,Ornskoldsvik,SE,2022-04-21 21:03:02,63.2909,18.7153,38.35,87,10,4.61
425,Mocoa,CO,2022-04-21 21:03:02,1.1493,-76.6466,76.96,89,80,2.91
426,Fomboni,KM,2022-04-21 21:03:02,-12.28,43.7425,82.8,78,99,17.38
427,Laguna,US,2022-04-21 21:03:03,38.421,-121.4238,68.14,74,40,13.8
428,Kavaratti,IN,2022-04-21 21:03:03,10.5669,72.642,84.38,74,7,7.31
429,Nacala,MZ,2022-04-21 21:03:03,-14.5428,40.6728,75.52,89,97,8.88
430,Goderich,CA,2022-04-21 21:03:04,43.7501,-81.7165,50.92,73,4,8.55
431,Kalmunai,LK,2022-04-21 21:03:04,7.4167,81.8167,79.07,85,76,6.33
432,Nieuw Amsterdam,SR,2022-04-21 21:03:04,5.8833,-55.0833,76.01,92,100,2.71
433,Oyotun,PE,2022-04-21 20:59:20,-6.8519,-79.3036,82.22,56,75,5.97
434,Aklavik,CA,2022-04-21 21:03:05,68.2191,-135.0107,14.38,78,90,3.85
435,Conway,US,2022-04-21 21:00:31,35.0887,-92.4421,79.72,75,40,9.22
436,Gambela,ET,2022-04-21 21:03:05,8.25,34.5833,73.17,93,100,4.56
437,Point Fortin,TT,2022-04-21 21:03:05,10.1833,-61.6833,83.89,73,96,8.97
438,Katsuura,JP,2022-04-21 21:03:06,35.1333,140.3,61.57,93,98,6.85
439,Flinders,AU,2022-04-21 21:03:06,-34.5833,150.8552,58.24,78,100,8.63
440,Waddan,LY,2022-04-21 21:03:06,29.1614,16.139,81.57,11,56,14.05
441,Youghal,IE,2022-04-21 21:03:07,51.95,-7.8506,53.1,86,99,15.46
442,Saint-Georges,GD,2022-04-21 21:03:07,12.0564,-61.7485,79.25,71,100,12.62
443,Lakatoro,VU,2022-04-21 21:03:07,-16.0999,167.4164,81.54,79,48,7.4
444,Manzhouli,CN,2022-04-21 21:03:08,49.6,117.4333,32.31,48,79,6.51
445,Palana,RU,2022-04-21 21:03:08,59.1167,159.9667,22.23,77,100,2.3
446,Monticello,US,2022-04-21 21:03:08,45.3055,-93.7941,56.35,53,0,11.5
447,Gat,IL,2022-04-21 21:03:09,31.61,34.7642,63.39,100,69,7.31
448,Paraiso,CR,2022-04-21 21:03:09,9.8383,-83.8656,75.11,74,75,3.11
449,Dharchula,IN,2022-04-21 21:03:09,29.85,80.5333,63.93,69,94,5.37
450,Straumen,NO,2022-04-21 21:03:10,63.8709,11.2999,48.2,88,3,4.61
451,Port Hueneme,US,2022-04-21 21:03:10,34.1478,-119.1951,71.96,70,40,12.66
452,Quchan,IR,2022-04-21 21:03:10,37.106,58.5095,57.65,61,29,4.29
453,Faanui,PF,2022-04-21 21:03:11,-16.4833,-151.75,78.78,79,49,9.22
454,Long Xuyen,VN,2022-04-21 21:03:11,10.3833,105.4167,78.75,89,18,5.08
455,Elat,IL,2022-04-21 21:03:11,29.5581,34.9482,69.64,30,1,11.5
456,Goundi,TD,2022-04-21 21:03:12,9.3627,17.366,88.25,25,100,5.68
457,Corn Island,NI,2022-04-21 21:03:12,12.1694,-83.0418,81.32,75,58,11.54
458,Oranjestad,AW,2022-04-21 20:59:19,12.524,-70.027,85.95,66,20,17.27
459,Corinto,GR,2022-04-21 21:03:12,37.9407,22.9573,60.42,75,95,5.48
460,Iqaluit,CA,2022-04-21 21:00:14,63.7506,-68.5145,11.7,66,95,11.99
461,Trindade,BR,2022-04-21 21:03:13,-16.6494,-49.4889,82.15,48,14,3.94
462,Yeppoon,AU,2022-04-21 21:03:13,-23.1333,150.7333,69.58,83,100,16.78
463,Simao,CN,2022-04-21 21:03:13,22.7886,100.9748,57.92,95,20,2.53
464,Bud,US,2022-04-21 21:03:14,39.447,-86.1758,69.82,67,56,7.05
465,Cayenne,GF,2022-04-21 21:04:14,4.9333,-52.3333,73.44,1,75,1.14
466,Sinop,TR,2022-04-21 21:04:14,41.7711,34.8709,41.07,73,33,5.03
467,Half Moon Bay,US,2022-04-21 21:01:00,37.4636,-122.4286,64.81,64,0,18.41
468,Mezen,RU,2022-04-21 21:04:15,65.8522,44.24,30.83,90,99,6.04
469,Egvekinot,RU,2022-04-21 21:04:15,66.3167,-179.1667,21.9,82,77,0.78
470,Okhotsk,RU,2022-04-21 21:04:15,59.3833,143.3,23.05,95,98,3.38
471,Airai,TL,2022-04-21 21:04:16,-8.9266,125.4092,60.33,86,80,3.06
472,Khasan,RU,2022-04-21 21:04:16,42.4308,130.6434,45.57,87,96,3.8
473,Barcelona,ES,2022-04-21 21:02:46,41.3888,2.159,59.54,80,20,2.3
474,Xinxiang,CN,2022-04-21 21:04:17,35.3089,113.8672,67.46,27,10,16.02
475,Pedasi,PA,2022-04-21 21:04:17,7.5333,-80.0333,81.07,68,61,7.72
476,Amposta,ES,2022-04-21 21:04:17,40.7131,0.581,56.23,72,96,6.35
477,Burnie,AU,2022-04-21 21:04:18,-41.0667,145.9167,46.26,71,6,7.18
478,Mamu Kanjan,PK,2022-04-21 21:04:18,30.8333,72.8,76.12,45,51,13.47
479,Moron,AR,2022-04-21 21:04:18,-34.6534,-58.6198,69.01,40,40,2.46
480,Orsha,BY,2022-04-21 21:04:19,54.5153,30.4053,37.44,91,3,8.55
481,Preobrazheniye,RU,2022-04-21 21:04:19,42.9019,133.9064,45.59,85,100,5.99
482,Manadhoo,MV,2022-04-21 21:04:19,5.7667,73.3833,83.26,72,83,3.31
483,Svetlaya,RU,2022-04-21 21:04:20,46.5389,138.3297,38.34,94,87,3.4
484,Parkes,AU,2022-04-21 21:04:20,-33.1333,148.1833,50.36,85,80,9.53
485,Havoysund,NO,2022-04-21 21:04:20,70.9963,24.6622,39.43,94,100,21.79
486,Nagornskiy,RU,2022-04-21 21:04:21,58.7731,57.5451,18.79,96,9,3.47
487,Edgewater,US,2022-04-21 21:04:21,28.9889,-80.9023,78.13,57,20,18.41
488,Iracoubo,GF,2022-04-21 21:04:22,5.4802,-53.2011,77.7,87,100,4.63
489,Venado Tuerto,AR,2022-04-21 21:00:04,-33.7456,-61.9688,69.76,32,79,6.55
490,Poum,NC,2022-04-21 21:04:22,-20.2333,164.0167,75.97,76,14,9.4
491,Eureka,US,2022-04-21 21:00:18,40.8021,-124.1637,59.36,63,100,8.99
492,Manta,EC,2022-04-21 20:59:50,-0.95,-80.7333,87.58,66,40,12.66
493,Dalvik,IS,2022-04-21 21:04:22,65.9702,-18.5286,48.04,78,28,3.11
494,Yermakovskoye,RU,2022-04-21 21:04:23,53.2831,92.4003,45.66,79,100,18.88
495,Yuxia,CN,2022-04-21 21:04:23,34.0615,108.6291,65.41,53,92,4.0
496,Bontang,ID,2022-04-21 21:04:23,0.1333,117.5,77.49,87,100,2.15
497,Anloga,GH,2022-04-21 21:04:24,5.7947,0.8973,80.62,76,100,7.65
498,Adeje,ES,2022-04-21 21:04:24,28.1227,-16.726,66.02,69,75,14.97
499,Noumea,NC,2022-04-21 21:04:24,-22.2763,166.4572,75.0,99,96,1.83
500,Emmett,US,2022-04-21 20:59:58,43.8735,-116.4993,58.78,55,100,7.9
501,Basco,PH,2022-04-21 21:04:25,20.4487,121.9702,81.95,81,43,15.37
502,Severnoye,RU,2022-04-21 21:04:25,56.3491,78.3619,23.88,93,100,21.56
503,Abu Kamal,SY,2022-04-21 21:04:25,34.4506,40.9171,68.97,20,1,8.23
504,Madingou,CG,2022-04-21 21:04:26,-4.1536,13.55,76.39,91,100,1.32
505,Guerrero Negro,MX,2022-04-21 21:00:32,27.9769,-114.0611,68.0,55,9,20.22
506,Jalu,LY,2022-04-21 21:05:26,29.0331,21.5482,73.26,18,89,11.63
507,Gaoual,GN,2022-04-21 21:05:26,11.75,-13.2,92.12,21,6,2.28
508,Porgera,PG,2022-04-21 21:05:27,-5.4667,143.2,44.4,98,97,0.98
509,Batouri,CM,2022-04-21 21:05:27,4.4333,14.3667,69.58,95,94,2.75
510,Arman,RU,2022-04-21 21:05:27,59.7,150.1667,22.5,82,35,4.38
511,Nianzishan,CN,2022-04-21 21:05:28,47.5167,122.8833,36.18,46,99,2.98
512,Mildura,AU,2022-04-21 21:05:28,-34.2,142.15,51.76,71,40,6.91
513,Kijang,KR,2022-04-21 21:05:28,35.2442,129.2139,53.49,84,2,8.63
514,Provost,CA,2022-04-21 21:05:28,52.3501,-110.2683,40.3,54,100,13.62
515,Taywarah,AF,2022-04-21 21:05:29,33.35,64.4167,46.44,37,2,2.13
516,Tautira,PF,2022-04-21 21:05:29,-17.7333,-149.15,78.4,81,89,18.1
517,Adre,TD,2022-04-21 21:05:29,13.4667,22.2,85.82,19,74,6.89
518,Mbandaka,CD,2022-04-21 21:05:30,0.0487,18.2603,72.01,96,77,1.34
519,Sabang,ID,2022-04-21 21:05:30,5.8933,95.3214,82.65,74,73,1.77
520,Namanyere,TZ,2022-04-21 21:05:30,-7.5167,31.05,61.48,95,100,4.12
521,Mundo Nuevo,MX,2022-04-21 21:05:31,18.7,-95.5,83.75,64,2,15.66
522,Baracoa,CU,2022-04-21 21:05:31,20.3467,-74.4958,78.17,83,55,11.5
523,Keetmanshoop,NA,2022-04-21 21:05:31,-26.5833,18.1333,71.53,34,0,12.24
524,Lima,PE,2022-04-21 21:03:28,-12.0432,-77.0282,71.38,79,0,11.5
525,Macas,EC,2022-04-21 21:05:32,-2.3167,-78.1167,76.75,78,40,5.75
526,Kurilsk,RU,2022-04-21 21:05:32,45.2333,147.8833,43.45,76,82,9.06
527,Pedreiras,BR,2022-04-21 21:05:32,-4.5688,-44.6003,76.86,94,59,2.08
528,Enumclaw,US,2022-04-21 21:02:20,47.2043,-121.9915,57.25,57,100,7.0
529,Kudahuvadhoo,MV,2022-04-21 21:05:33,2.6708,72.8944,83.79,73,87,10.71
530,Gornopravdinsk,RU,2022-04-21 21:02:19,60.05,69.9,13.73,92,61,8.21
531,Salinas,US,2022-04-21 21:04:35,36.6777,-121.6555,63.12,58,100,13.8
532,Verkhovazhye,RU,2022-04-21 21:05:33,60.7472,42.0465,29.23,97,17,2.68
533,Labuan,MY,2022-04-21 21:05:34,5.2767,115.2417,81.34,82,14,7.58
534,Srednyaya Akhtuba,RU,2022-04-21 21:05:34,48.7089,44.8667,51.46,39,88,4.52
535,Chiang Kham,TH,2022-04-21 21:05:34,19.5233,100.3,70.99,88,14,2.82
536,Steinbach,DE,2022-04-21 21:05:34,50.1667,8.5667,53.92,66,0,9.22
537,Frutal,BR,2022-04-21 21:02:20,-20.0247,-48.9406,76.5,44,7,6.49
538,Imeni Poliny Osipenko,RU,2022-04-21 21:05:35,52.4201,136.4853,28.27,90,100,9.35
539,Bongandanga,CD,2022-04-21 21:05:35,1.5,21.05,70.52,95,67,1.83
540,Pacifica,US,2022-04-21 21:04:30,37.6138,-122.4869,65.07,70,75,18.41
541,Tanout,NE,2022-04-21 21:05:36,14.9709,8.8879,88.29,21,100,8.14
542,Vila Franca Do Campo,PT,2022-04-21 21:05:36,37.7167,-25.4333,57.61,69,100,17.74
543,Saint-Pierre,RE,2022-04-21 21:05:36,-21.3393,55.4781,75.29,84,0,8.05
544,Visby,SE,2022-04-21 21:05:36,57.6409,18.296,41.22,81,0,12.66
545,Tabou,CI,2022-04-21 21:05:37,4.423,-7.3528,79.83,85,100,6.89
546,Tiarei,PF,2022-04-21 21:05:37,-17.5333,-149.3333,82.42,80,59,17.4
547,Isangel,VU,2022-04-21 21:05:37,-19.55,169.2667,80.71,78,20,2.3
548,Miles City,US,2022-04-21 21:05:33,46.4083,-105.8406,54.57,37,0,14.97
549,Orissaare,EE,2022-04-21 21:05:38,58.5592,23.0826,46.02,78,0,11.14
550,Sinnamary,GF,2022-04-21 21:06:38,5.3833,-52.95,77.68,86,100,4.59
551,Pontianak,ID,2022-04-21 21:06:38,-0.0333,109.3333,76.98,94,100,3.44
552,Zernograd,RU,2022-04-21 21:06:39,46.8452,40.3083,48.79,93,17,9.4
553,Puerto Carreno,CO,2022-04-21 21:06:39,6.189,-67.4859,79.12,82,100,4.65
554,Auki,SB,2022-04-21 21:06:39,-8.7676,160.7034,80.92,81,100,4.72
555,Pinotepa Nacional,MX,2022-04-21 21:06:40,16.3167,-98.0167,91.89,37,0,10.51
556,Puerto Baquerizo Moreno,EC,2022-04-21 21:03:10,-0.9,-89.6,73.11,88,35,11.72
557,Quthing,LS,2022-04-21 21:06:40,-30.4,27.7003,57.15,61,100,1.68
558,Oranjemund,NA,2022-04-21 21:06:40,-28.55,16.4333,57.56,96,48,5.48
559,Kalisz,PL,2022-04-21 21:06:41,51.7611,18.091,45.48,94,100,4.63
560,Ust-Kuyga,RU,2022-04-21 21:06:41,70.0167,135.6,10.26,96,98,1.81
561,Boddam,GB,2022-04-21 21:06:41,57.4667,-1.7833,44.44,81,12,13.18
562,Daru,PG,2022-04-21 21:06:42,-9.0763,143.2092,76.95,90,98,7.67
563,Leshukonskoye,RU,2022-04-21 21:06:42,64.8989,45.7622,25.93,91,82,4.03
564,Sasina,BA,2022-04-21 21:06:42,44.7987,16.739,48.18,96,100,2.24
